student_id;subject_id
4583;50
4583;60
4583;65
4583;70
4586;2
4586;9
4586;16
4586;23
4586;30
4586;37
4586;50
4586;55
4586;60
4586;65
4589;2
4589;9
4589;30
4589;37
4589;44
4592;2
4592;9
4592;23
4592;30
4592;44
4592;55
4592;65
4592;70
4596;16
4596;23
4596;30
4596;37
4596;44
4596;50
4596;65
4596;70
4597;30
4597;50
4597;55
4597;65
4597;70
4598;2
4598;16
4598;30
4598;37
4598;44
4598;60
4598;65
4598;70
4600;2
4600;16
4600;37
4600;50
4600;55
4600;65
4604;2
4604;9
4604;30
4604;37
4604;44
4604;50
4604;55
4604;70
4617;9
4617;16
4617;23
4617;30
4617;37
4617;44
4617;50
4617;55
4617;65
4617;70
4629;9
4629;16
4629;37
4629;44
4629;50
4629;55
4629;60
4629;65
4629;70
4645;2
4645;9
4645;50
4645;55
4645;60
4645;65
4645;70
4648;2
4648;37
4648;44
4648;55
4648;60
4648;65
4658;2
4658;9
4658;16
4658;23
4658;30
4658;37
4658;44
4658;50
4658;55
4658;60
4658;65
4659;9
4659;16
4659;23
4659;30
4659;37
4659;44
4659;50
4659;55
4659;60
4661;2
4661;16
4661;23
4661;30
4661;44
4661;50
4661;55
4661;65
4661;70
4673;9
4673;16
4673;23
4673;30
4673;44
4673;50
4673;55
4673;60
4673;65
4673;70
4674;2
4674;9
4674;23
4674;37
4674;44
4674;55
4674;65
4674;70
4676;9
4676;16
4676;23
4676;30
4676;44
4676;50
4676;60
4676;65
4676;70
4680;2
4680;9
4680;16
4680;23
4680;30
4680;37
4680;44
4680;50
4680;55
4680;70
4681;2
4681;9
4681;16
4681;23
4681;44
4681;60
4681;70
4689;2
4689;9
4689;23
4689;30
4689;44
4689;50
4689;65
4689;70
4696;2
4696;16
4696;23
4696;30
4696;37
4696;44
4696;50
4696;65
4696;70
4699;2
4699;9
4699;16
4699;30
4699;37
4699;60
4699;65
4699;70
4707;2
4707;9
4707;23
4707;37
4707;44
4707;50
4707;55
4707;60
4707;65
4707;70
4709;2
4709;9
4709;16
4709;50
4709;60
4718;2
4718;23
4718;37
4718;44
4718;50
4718;55
4718;60
4718;65
4718;70
4720;2
4720;9
4720;16
4720;37
4720;50
4720;60
4720;65
4735;9
4735;16
4735;23
4735;30
4735;44
4736;2
4736;9
4736;16
4736;23
4736;30
4736;37
4736;44
4736;70
4742;2
4742;9
4742;23
4742;37
4742;44
4742;50
4742;55
4742;60
4742;65
4742;70
4748;9
4748;16
4748;23
4748;44
4748;50
4748;55
4748;60
4748;65
4748;70
4772;2
4772;9
4772;16
4772;30
4772;44
4772;50
4772;55
4772;60
4772;65
4772;70
4786;2
4786;16
4786;30
4786;37
4786;44
4786;50
4786;60
4786;65
4792;2
4792;9
4792;16
4792;23
4792;37
4792;55
4792;65
4792;70
4796;2
4796;9
4796;16
4796;23
4796;30
4796;37
4796;44
4796;50
4796;55
4796;70
4812;16
4812;23
4812;30
4812;37
4812;44
4812;50
4812;55
4812;60
4812;65
4812;70
4814;2
4814;16
4814;23
4814;30
4814;44
4814;55
4814;60
4814;65
4814;70
4826;2
4826;9
4826;16
4826;37
4826;44
4826;50
4826;55
4826;60
4826;65
4826;70
4827;2
4827;9
4827;16
4827;23
4827;30
4827;37
4827;44
4827;50
4827;70
4829;9
4829;16
4829;23
4829;37
4829;44
4829;50
4829;55
4829;60
4829;65
4829;70
4840;2
4840;9
4840;37
4840;44
4840;50
4840;55
4840;60
4840;65
4840;70
4855;2
4855;9
4855;23
4855;44
4855;50
4855;60
4855;65
4855;70
4859;2
4859;9
4859;37
4859;65
4859;70
4865;2
4865;9
4865;23
4865;37
4865;55
4865;60
4865;70
4880;2
4880;9
4880;16
4880;23
4880;30
4880;37
4880;44
4880;55
4880;60
4880;65
4881;2
4881;9
4881;16
4881;37
4881;44
4881;50
4881;55
4884;2
4884;9
4884;16
4884;23
4884;30
4884;37
4884;44
4884;50
4884;65
4884;70
4887;2
4887;9
4887;23
4887;30
4887;50
4887;60
4887;65
4887;70
4888;2
4888;16
4888;30
4888;37
4888;44
4888;50
4888;60
4888;65
4888;70
4891;2
4891;9
4891;16
4891;23
4891;37
4891;50
4891;55
4891;60
4891;70
4898;2
4898;16
4898;23
4898;44
4898;55
4898;60
4898;65
4898;70
4928;2
4928;9
4928;23
4928;30
4928;37
4928;44
4928;50
4928;55
4928;60
4928;65
4928;70
4945;9
4945;16
4945;23
4945;30
4945;37
4945;44
4945;50
4945;55
4945;60
4945;70
4950;2
4950;16
4950;30
4950;44
4950;50
4950;55
4950;65
4961;2
4961;23
4961;30
4961;37
4961;44
4961;50
4961;55
4961;65
4962;9
4962;23
4962;30
4962;44
4962;50
4962;60
4962;65
4963;9
4963;30
4963;37
4963;44
4963;50
4963;55
4963;60
4963;65
4988;2
4988;9
4988;44
4988;50
4988;55
4988;65
4988;70
4993;2
4993;9
4993;16
4993;23
4993;44
4993;50
4993;55
4993;60
4999;2
4999;16
4999;23
4999;30
4999;50
4999;55
4999;65
5000;2
5000;9
5000;16
5000;23
5000;30
5000;37
5000;50
5000;55
5000;65
5001;2
5001;9
5001;23
5001;30
5001;37
5001;50
5001;55
5001;60
5001;70
5003;2
5003;16
5003;23
5003;30
5003;37
5003;55
5003;65
5003;70
5005;2
5005;16
5005;23
5005;37
5005;50
5005;55
5005;60
5005;65
5011;2
5011;9
5011;16
5011;30
5011;55
5011;60
5011;70
5020;2
5020;16
5020;23
5020;30
5020;50
5020;55
5020;60
5020;65
5020;70
5021;2
5021;16
5021;23
5021;30
5021;37
5021;44
5021;60
5021;65
5021;70
5023;9
5023;16
5023;23
5023;30
5023;37
5023;44
5023;55
5023;65
5023;70
5026;2
5026;16
5026;23
5026;37
5026;55
5026;60
5026;65
5026;70
5030;16
5030;23
5030;30
5030;37
5030;44
5030;50
5030;55
5030;60
5030;70
5032;2
5032;9
5032;16
5032;37
5032;60
5033;9
5033;16
5033;37
5033;50
5033;60
5033;65
5053;2
5053;16
5053;30
5053;37
5053;44
5053;50
5053;55
5053;60
5053;70
5078;2
5078;16
5078;30
5078;37
5078;44
5078;50
5078;55
5078;60
5078;70
5079;2
5079;9
5079;16
5079;23
5079;37
5079;44
5079;55
5079;60
5079;65
5084;2
5084;9
5084;30
5084;37
5084;55
5084;60
5084;70
5089;2
5089;16
5089;30
5089;50
5089;60
5089;70
5090;9
5090;23
5090;30
5090;37
5090;44
5090;50
5090;55
5090;60
5090;65
5090;70
5096;2
5096;16
5096;23
5096;30
5096;37
5096;44
5096;60
5096;65
5096;70
5102;2
5102;9
5102;16
5102;30
5102;37
5102;44
5102;50
5102;55
5102;60
5102;65
5102;70
5106;2
5106;9
5106;16
5106;23
5106;44
5106;50
5106;55
5106;60
5106;65
5110;2
5110;9
5110;16
5110;37
5110;44
5110;50
5110;55
5110;60
5110;65
5110;70
5120;2
5120;9
5120;16
5120;23
5120;30
5120;37
5120;50
5120;55
5120;65
5126;16
5126;23
5126;55
5126;60
5126;70
5147;2
5147;9
5147;16
5147;23
5147;37
5147;44
5147;50
5147;65
5147;70
5148;2
5148;9
5148;23
5148;30
5148;37
5148;44
5148;60
5148;65
5175;9
5175;16
5175;30
5175;37
5175;44
5175;50
5175;65
5175;70
5176;2
5176;9
5176;16
5176;30
5176;37
5176;44
5176;50
5176;60
5176;70
5177;2
5177;9
5177;16
5177;30
5177;44
5177;50
5177;55
5177;60
5177;65
5179;2
5179;9
5179;16
5179;23
5179;37
5179;44
5179;50
5179;55
5180;2
5180;9
5180;23
5180;30
5180;44
5180;50
5180;65
5180;70
5185;2
5185;9
5185;23
5185;37
5185;50
5185;55
5185;60
5185;65
5185;70
5188;2
5188;9
5188;23
5188;30
5188;37
5188;44
5188;50
5188;55
5188;65
5207;2
5207;9
5207;16
5207;30
5207;44
5207;60
5208;2
5208;9
5208;23
5208;37
5208;44
5208;55
5208;60
5208;65
5208;70
5216;9
5216;30
5216;37
5216;44
5216;50
5216;55
5216;65
5216;70
5217;2
5217;23
5217;30
5217;37
5217;44
5217;50
5217;55
5217;60
5217;65
5217;70
5221;2
5221;9
5221;16
5221;23
5221;37
5221;55
5221;60
5221;65
5221;70
5226;2
5226;9
5226;16
5226;23
5226;30
5226;37
5226;55
5226;60
5228;2
5228;23
5228;30
5228;37
5228;44
5228;50
5228;60
5228;65
5228;70
5237;2
5237;9
5237;30
5237;37
5237;50
5237;55
5241;2
5241;9
5241;30
5241;37
5241;50
5241;55
5241;60
5241;70
5245;2
5245;9
5245;16
5245;30
5245;37
5245;44
5245;50
5245;60
5245;70
5251;2
5251;16
5251;23
5251;37
5251;44
5251;50
5251;55
5251;60
5251;65
5251;70
5260;2
5260;30
5260;37
5260;44
5260;50
5260;55
5260;60
5260;65
5260;70
5266;9
5266;16
5266;37
5266;44
5266;50
5266;55
5266;65
5266;70
5268;2
5268;9
5268;16
5268;23
5268;30
5268;37
5268;50
5268;60
5268;65
5274;16
5274;23
5274;37
5274;50
5274;60
5274;70
5280;2
5280;16
5280;30
5280;37
5280;50
5280;55
5280;65
5280;70
5286;2
5286;9
5286;23
5286;30
5286;37
5286;44
5286;50
5286;55
5286;60
5286;65
5291;2
5291;16
5291;44
5291;50
5291;55
5291;60
5291;65
5295;2
5295;16
5295;23
5295;44
5295;50
5295;60
5295;65
5305;2
5305;9
5305;30
5305;37
5305;50
5305;55
5305;60
5305;65
5305;70
5306;2
5306;16
5306;23
5306;30
5306;37
5306;50
5306;55
5306;65
5306;70
5326;2
5326;9
5326;23
5326;30
5326;50
5326;60
5332;16
5332;30
5332;37
5332;55
5332;60
5332;65
5333;2
5333;9
5333;16
5333;23
5333;44
5333;55
5333;60
5333;65
5333;70
5341;9
5341;16
5341;37
5341;44
5341;50
5341;55
5341;70
5357;2
5357;16
5357;23
5357;60
5357;65
5375;2
5375;9
5375;16
5375;23
5375;30
5375;37
5375;44
5375;50
5375;55
5375;65
5375;70
5379;2
5379;9
5379;16
5379;23
5379;37
5379;44
5379;50
5379;55
5379;60
5379;65
5381;2
5381;16
5381;23
5381;37
5381;50
5381;65
5381;70
5385;2
5385;9
5385;16
5385;23
5385;30
5385;37
5385;44
5385;50
5385;55
5385;60
5385;65
5385;70
5386;2
5386;16
5386;23
5386;30
5386;37
5386;50
5386;55
5386;60
5386;70
5387;2
5387;16
5387;23
5387;30
5387;37
5387;44
5387;50
5387;55
5387;60
5387;65
5387;70
5395;2
5395;16
5395;23
5395;30
5395;44
5395;50
5395;55
5395;65
5402;2
5402;9
5402;16
5402;37
5402;50
5402;55
5402;60
5402;70
5406;2
5406;9
5406;16
5406;23
5406;37
5406;44
5406;50
5406;55
5406;60
5406;65
5415;16
5415;50
5415;55
5415;60
5415;65
5415;70
5427;2
5427;9
5427;16
5427;23
5427;37
5427;44
5427;50
5427;60
5427;65
5432;9
5432;37
5432;44
5432;50
5432;55
5432;60
5434;2
5434;9
5434;16
5434;23
5434;37
5434;44
5434;50
5434;55
5434;60
5438;2
5438;16
5438;23
5438;30
5438;37
5438;44
5438;55
5438;60
5438;65
5439;9
5439;16
5439;23
5439;37
5439;50
5439;55
5439;60
5439;65
5439;70
5449;9
5449;16
5449;23
5449;37
5449;55
5449;60
5449;65
5449;70
5476;16
5476;23
5476;37
5476;44
5476;55
5476;60
5476;65
5476;70
5484;2
5484;9
5484;23
5484;37
5484;44
5484;50
5484;55
5492;2
5492;16
5492;23
5492;37
5492;44
5492;60
5492;65
5492;70
5498;2
5498;9
5498;23
5498;30
5498;37
5498;44
5498;50
5498;70
5512;9
5512;16
5512;23
5512;30
5512;37
5512;44
5512;50
5512;55
5512;60
5512;65
5512;70
5518;9
5518;23
5518;30
5518;37
5518;44
5518;50
5518;60
5518;70
5531;2
5531;9
5531;16
5531;30
5531;37
5531;44
5531;55
5531;60
5548;2
5548;9
5548;16
5548;30
5548;37
5548;44
5548;50
5548;60
5548;65
5548;70
5551;2
5551;9
5551;16
5551;30
5551;37
5551;44
5551;50
5551;60
5551;65
5553;44
5553;65
5553;70
5558;2
5558;9
5558;16
5558;23
5558;30
5558;44
5558;60
5558;65
5558;70
5565;2
5565;9
5565;23
5565;30
5565;44
5565;50
5565;60
5565;65
5565;70
5583;2
5583;16
5583;23
5583;30
5583;37
5583;44
5583;55
5583;70
5584;2
5584;9
5584;30
5584;50
5584;55
5584;65
5606;2
5606;9
5606;23
5606;30
5606;37
5606;44
5606;50
5606;55
5606;70
5628;2
5628;9
5628;16
5628;23
5628;30
5628;37
5628;44
5628;50
5628;55
5628;65
5628;70
5642;2
5642;30
5642;37
5642;50
5642;60
5642;70
5643;9
5643;16
5643;37
5643;44
5643;60
5643;65
5651;2
5651;9
5651;30
5651;37
5651;44
5651;55
5651;60
5651;65
5651;70
5658;2
5658;9
5658;16
5658;23
5658;30
5658;37
5658;44
5658;50
5658;55
5658;60
5658;65
5658;70
5659;2
5659;9
5659;16
5659;23
5659;30
5659;37
5659;44
5659;50
5659;55
5659;65
5659;70
5666;2
5666;9
5666;16
5666;30
5666;37
5666;55
5666;70
5669;2
5669;16
5669;23
5669;30
5669;37
5669;44
5669;55
5669;60
5669;70
5673;2
5673;9
5673;16
5673;23
5673;30
5673;37
5673;50
5673;65
5673;70
5676;2
5676;9
5676;16
5676;44
5676;50
5676;55
5676;60
5676;70
5677;2
5677;23
5677;30
5677;44
5677;50
5677;55
5677;60
5677;65
5681;2
5681;9
5681;16
5681;23
5681;30
5681;55
5681;60
5681;70
5695;2
5695;16
5695;23
5695;30
5695;37
5695;44
5695;50
5695;60
5695;65
5695;70
5704;2
5704;16
5704;23
5704;37
5704;44
5704;50
5704;55
5704;65
5704;70
5707;2
5707;9
5707;16
5707;23
5707;44
5707;50
5707;55
5707;65
5713;2
5713;16
5713;23
5713;37
5713;44
5713;50
5713;60
5713;65
5713;70
5725;9
5725;23
5725;30
5725;44
5725;55
5725;65
5725;70
5732;9
5732;16
5732;23
5732;30
5732;37
5732;50
5732;55
5732;60
5732;70
5734;2
5734;9
5734;30
5734;37
5734;50
5734;55
5734;60
5752;9
5752;16
5752;23
5752;30
5752;37
5752;44
5752;50
5752;60
5752;65
5752;70
5758;2
5758;9
5758;16
5758;37
5758;55
5758;65
5758;70
5765;9
5765;23
5765;30
5765;37
5765;55
5765;60
5765;65
5765;70
5770;2
5770;9
5770;16
5770;23
5770;37
5770;55
5770;60
5770;65
5770;70
5788;16
5788;23
5788;30
5788;37
5788;50
5788;55
5788;60
5788;65
5788;70
5798;2
5798;9
5798;23
5798;30
5798;50
5798;55
5798;70
5803;2
5803;9
5803;30
5803;37
5803;50
5803;65
5803;70
5805;23
5805;30
5805;37
5805;50
5805;55
5805;60
5805;65
5805;70
5810;23
5810;30
5810;37
5810;44
5810;55
5810;60
5810;70
5823;2
5823;9
5823;16
5823;23
5823;37
5823;50
5823;65
5841;16
5841;30
5841;44
5841;50
5841;55
5841;60
5841;70
5847;2
5847;9
5847;16
5847;23
5847;30
5847;44
5847;50
5847;60
5847;65
5847;70
5856;2
5856;16
5856;23
5856;30
5856;44
5856;55
5856;60
5856;65
5856;70
5860;2
5860;9
5860;23
5860;30
5860;37
5860;44
5860;50
5860;55
5860;70
5862;9
5862;16
5862;30
5862;37
5862;50
5862;55
5862;70
5866;2
5866;16
5866;30
5866;37
5866;44
5866;50
5866;55
5866;60
5866;65
5866;70
5872;2
5872;16
5872;23
5872;37
5872;44
5872;55
5872;60
5872;65
5872;70
5882;2
5882;16
5882;23
5882;44
5882;50
5882;55
5882;60
5882;65
5882;70
5887;2
5887;9
5887;23
5887;37
5887;44
5887;55
5887;60
5887;65
5887;70
5896;2
5896;16
5896;23
5896;30
5896;44
5896;50
5896;55
5896;70
5900;2
5900;9
5900;16
5900;23
5900;30
5900;44
5900;50
5900;70
5911;16
5911;23
5911;30
5911;60
5911;70
5918;2
5918;9
5918;16
5918;23
5918;30
5918;65
5918;70
5920;2
5920;23
5920;37
5920;44
5920;50
5920;55
5920;60
5974;2
5974;23
5974;30
5974;50
5974;55
5974;65
5974;70
5983;16
5983;23
5983;30
5983;37
5983;44
5983;50
5983;55
5983;60
5983;65
5983;70
5987;2
5987;9
5987;16
5987;23
5987;37
5987;44
5987;50
5987;55
5987;60
5987;65
6005;2
6005;9
6005;16
6005;30
6005;37
6005;44
6005;55
6005;60
6005;65
6029;2
6029;16
6029;30
6029;37
6029;44
6029;50
6029;55
6029;60
6029;65
6029;70
6035;2
6035;9
6035;30
6035;37
6035;44
6035;55
6035;65
6035;70
6037;2
6037;9
6037;16
6037;30
6037;37
6037;44
6037;50
6037;60
6037;65
6045;16
6045;37
6045;50
6045;55
6045;60
6045;65
6045;70
6051;2
6051;9
6051;16
6051;23
6051;50
6051;60
6051;70
6052;2
6052;9
6052;23
6052;37
6052;44
6052;50
6052;60
6052;65
6052;70
6054;2
6054;9
6054;23
6054;30
6054;37
6054;44
6054;60
6054;65
6054;70
6058;2
6058;9
6058;23
6058;37
6058;55
6060;2
6060;16
6060;37
6060;44
6060;50
6060;60
6060;65
6060;70
6061;9
6061;16
6061;30
6061;37
6061;44
6061;50
6061;55
6061;60
6061;70
6071;2
6071;9
6071;16
6071;30
6071;37
6071;55
6071;60
6071;65
6071;70
6072;2
6072;9
6072;23
6072;30
6072;37
6072;44
6072;50
6072;55
6072;60
6072;65
6072;70
6074;2
6074;9
6074;23
6074;30
6074;44
6074;50
6074;55
6074;70
6084;2
6084;16
6084;23
6084;30
6084;37
6084;44
6084;50
6084;55
6084;60
6084;65
6099;9
6099;16
6099;30
6099;37
6099;44
6099;50
6099;55
6099;60
6099;65
6102;2
6102;16
6102;23
6102;30
6102;44
6102;65
6103;2
6103;16
6103;23
6103;30
6103;37
6103;44
6103;50
6103;60
6103;65
6103;70
6104;2
6104;9
6104;16
6104;23
6104;37
6104;50
6104;55
6104;65
6107;2
6107;9
6107;16
6107;30
6107;44
6107;50
6107;55
6107;60
6107;70
6125;9
6125;16
6125;23
6125;30
6125;37
6125;44
6125;50
6125;70
6135;2
6135;9
6135;23
6135;50
6135;55
6135;65
6135;70
6153;2
6153;9
6153;16
6153;23
6153;30
6153;37
6153;50
6153;55
6153;65
6153;70
6170;2
6170;23
6170;37
6170;60
6170;65
6173;2
6173;23
6173;30
6173;37
6173;60
6173;70
6177;2
6177;23
6177;30
6177;37
6177;44
6177;50
6177;60
6178;16
6178;23
6178;30
6178;37
6178;44
6178;50
6178;55
6178;65
6182;9
6182;23
6182;37
6182;44
6182;50
6182;55
6182;60
6182;65
6182;70
6183;2
6183;16
6183;37
6183;44
6183;50
6183;60
6183;65
6183;70
6188;2
6188;16
6188;23
6188;30
6188;55
6188;60
6188;70
6191;9
6191;16
6191;23
6191;30
6191;55
6191;65
6191;70
6202;2
6202;9
6202;23
6202;30
6202;44
6202;50
6202;55
6202;60
6202;65
6202;70
6213;2
6213;9
6213;16
6213;23
6213;30
6213;37
6213;44
6213;50
6213;55
6222;9
6222;16
6222;23
6222;30
6222;37
6222;50
6222;70
6224;2
6224;9
6224;16
6224;23
6224;30
6224;60
6224;70
6228;2
6228;9
6228;23
6228;30
6228;37
6228;50
6228;55
6228;60
6228;65
6228;70
6232;2
6232;9
6232;37
6232;44
6232;50
6232;55
6232;60
6232;65
6233;2
6233;9
6233;23
6233;37
6233;44
6233;65
6233;70
6238;2
6238;9
6238;23
6238;30
6238;37
6238;44
6238;50
6238;55
6238;70
6244;23
6244;44
6244;50
6244;70
6262;9
6262;16
6262;23
6262;30
6262;37
6262;55
6262;65
6263;2
6263;23
6263;37
6263;44
6263;50
6263;55
6263;65
6270;2
6270;23
6270;37
6270;44
6270;50
6270;70
6271;2
6271;16
6271;23
6271;30
6271;37
6271;44
6271;60
6271;65
6271;70
6276;2
6276;9
6276;23
6276;37
6276;44
6276;50
6276;55
6276;60
6276;65
6276;70
6279;16
6279;23
6279;30
6279;37
6279;50
6279;55
6279;60
6287;2
6287;16
6287;37
6287;44
6287;50
6287;60
6287;70
6290;2
6290;9
6290;16
6290;23
6290;30
6290;37
6290;44
6290;50
6290;55
6290;65
6290;70
6293;2
6293;9
6293;16
6293;23
6293;37
6293;44
6293;50
6297;2
6297;9
6297;16
6297;23
6297;37
6297;44
6297;50
6297;55
6297;60
6297;65
6297;70
6298;9
6298;30
6298;37
6298;50
6298;55
6298;65
6298;70
6301;2
6301;9
6301;16
6301;23
6301;37
6301;50
6301;55
6301;65
6301;70
6310;2
6310;9
6310;16
6310;37
6310;55
6310;70
6320;2
6320;16
6320;23
6320;30
6320;44
6320;55
6320;60
6320;65
6320;70
6338;2
6338;9
6338;16
6338;23
6338;44
6338;50
6338;65
6338;70
6340;2
6340;9
6340;50
6340;60
6340;65
6340;70
6346;9
6346;16
6346;30
6346;37
6346;50
6346;55
6346;60
6346;65
6346;70
6362;2
6362;9
6362;16
6362;30
6362;37
6362;50
6362;60
6362;65
6362;70
6367;2
6367;9
6367;16
6367;30
6367;50
6367;55
6367;60
6373;9
6373;16
6373;23
6373;30
6373;60
6374;2
6374;9
6374;16
6374;23
6374;44
6374;50
6374;55
6374;60
6374;70
6380;2
6380;9
6380;16
6380;23
6380;30
6380;60
6380;65
6380;70
6393;2
6393;9
6393;23
6393;30
6393;37
6393;44
6393;55
6393;60
6393;65
6393;70
6399;2
6399;9
6399;16
6399;23
6399;37
6399;44
6399;50
6399;55
6399;60
6399;70
6403;9
6403;16
6403;23
6403;30
6403;37
6403;65
6403;70
6411;30
6411;44
6411;55
6411;70
6412;2
6412;16
6412;23
6412;30
6412;37
6412;44
6412;55
6412;60
6412;65
6412;70
6415;2
6415;9
6415;16
6415;23
6415;30
6415;44
6415;50
6415;55
6415;70
6439;2
6439;9
6439;16
6439;23
6439;30
6439;44
6439;50
6439;65
6443;2
6443;16
6443;23
6443;30
6443;37
6443;44
6443;55
6443;70
6446;2
6446;9
6446;23
6446;30
6446;55
6446;65
6450;2
6450;9
6450;16
6450;23
6450;37
6450;44
6450;50
6450;55
6450;70
6451;2
6451;9
6451;16
6451;23
6451;30
6451;37
6451;44
6451;50
6451;55
6451;60
6451;65
6451;70
6456;9
6456;23
6456;30
6456;50
6456;55
6456;60
6456;70
6458;2
6458;9
6458;16
6458;23
6458;30
6458;37
6458;44
6458;50
6458;55
6458;60
6458;65
6474;2
6474;9
6474;16
6474;23
6474;30
6474;37
6474;50
6474;60
6474;65
6480;9
6480;16
6480;23
6480;30
6480;37
6480;44
6480;50
6480;55
6480;70
6483;2
6483;16
6483;23
6483;30
6483;37
6483;44
6483;55
6483;60
6483;65
6489;9
6489;16
6489;23
6489;30
6489;37
6489;44
6489;60
6489;70
6511;2
6511;9
6511;16
6511;23
6511;30
6511;37
6511;44
6511;50
6511;55
6511;60
6511;65
6511;70
6515;2
6515;9
6515;16
6515;23
6515;37
6515;44
6515;55
6515;65
6515;70
6528;2
6528;30
6528;60
6528;70
6536;2
6536;9
6536;16
6536;30
6536;37
6536;44
6536;50
6536;55
6536;60
6536;65
6536;70
6537;9
6537;23
6537;30
6537;44
6537;50
6537;55
6538;23
6538;30
6538;37
6538;50
6538;55
6538;60
6538;70
6546;2
6546;9
6546;16
6546;30
6546;37
6546;44
6546;50
6546;60
6546;65
6546;70
6548;9
6548;30
6548;37
6548;50
6548;55
6548;60
6548;70
6573;2
6573;9
6573;16
6573;23
6573;30
6573;44
6573;50
6573;60
6573;65
6573;70
6581;2
6581;16
6581;23
6581;37
6581;44
6589;16
6589;23
6589;37
6589;44
6589;55
6589;60
6589;65
6589;70
6598;2
6598;9
6598;23
6598;30
6598;37
6598;44
6598;50
6598;55
6598;60
6621;2
6621;9
6621;23
6621;30
6621;37
6621;44
6621;50
6621;55
6621;60
6621;65
6621;70
6625;2
6625;9
6625;23
6625;30
6625;37
6625;50
6625;55
6625;60
6625;65
6625;70
6632;9
6632;16
6632;23
6632;30
6632;50
6632;55
6632;60
6632;65
6633;2
6633;9
6633;16
6633;23
6633;30
6633;37
6633;50
6633;55
6633;65
6633;70
6634;2
6634;16
6634;23
6634;30
6634;37
6634;44
6634;50
6634;55
6634;60
6652;2
6652;30
6652;37
6652;44
6652;50
6652;55
6652;60
6652;70
6656;2
6656;9
6656;30
6656;37
6656;44
6656;50
6656;55
6656;60
6656;65
6656;70
6661;2
6661;9
6661;16
6661;23
6661;30
6661;44
6661;50
6661;55
6661;60
6661;70
6663;2
6663;23
6663;30
6663;37
6663;44
6663;50
6663;55
6663;60
6663;70
6674;9
6674;16
6674;23
6674;37
6674;44
6674;50
6674;55
6674;65
6678;23
6678;30
6678;37
6678;44
6678;55
6678;60
6678;65
6678;70
6686;2
6686;16
6686;30
6686;37
6686;44
6686;55
6686;60
6686;65
6686;70
6688;9
6688;16
6688;23
6688;30
6688;44
6688;50
6688;55
6688;65
6690;2
6690;9
6690;16
6690;44
6690;50
6690;60
6690;70
6694;2
6694;16
6694;30
6694;37
6694;44
6694;50
6694;55
6694;60
6694;70
6703;2
6703;9
6703;23
6703;30
6703;50
6703;55
6703;65
6703;70
6725;9
6725;16
6725;23
6725;30
6725;44
6725;50
6725;55
6725;65
6745;2
6745;9
6745;16
6745;23
6745;30
6745;44
6745;50
6745;55
6745;60
6745;65
6745;70
6749;2
6749;9
6749;16
6749;23
6749;44
6749;50
6749;55
6749;60
6749;65
6749;70
6755;2
6755;9
6755;23
6755;30
6755;37
6755;44
6755;50
6755;55
6755;65
6755;70
6756;2
6756;9
6756;37
6756;50
6756;55
6756;60
6756;65
6759;2
6759;16
6759;23
6759;30
6759;37
6759;44
6759;50
6759;60
6759;65
6762;2
6762;16
6762;23
6762;30
6762;44
6762;55
6762;60
6763;2
6763;9
6763;16
6763;23
6763;30
6763;37
6763;44
6763;50
6763;55
6763;65
6769;2
6769;9
6769;23
6769;37
6769;44
6769;50
6769;55
6770;37
6770;50
6770;55
6770;60
6770;70
6773;2
6773;16
6773;23
6773;44
6773;50
6773;55
6773;60
6773;65
6776;2
6776;9
6776;16
6776;30
6776;37
6776;44
6776;50
6776;60
6776;65
6777;2
6777;9
6777;16
6777;23
6777;30
6777;37
6777;60
6777;65
6777;70
6782;2
6782;37
6782;44
6782;50
6782;55
6782;60
6782;70
6784;2
6784;16
6784;30
6784;37
6784;60
6784;65
6784;70
6786;16
6786;30
6786;44
6786;50
6786;60
6786;65
6789;2
6789;16
6789;23
6789;30
6789;44
6789;50
6789;55
6789;60
6789;65
6789;70
6795;2
6795;37
6795;44
6795;55
6795;60
6795;65
6795;70
6805;9
6805;44
6805;50
6805;55
6824;9
6824;16
6824;23
6824;30
6824;37
6824;44
6824;50
6824;55
6824;60
6824;70
6829;2
6829;9
6829;16
6829;23
6829;30
6829;44
6829;50
6829;55
6829;60
6829;65
6829;70
6831;9
6831;16
6831;23
6831;30
6831;37
6831;44
6831;50
6831;60
6831;65
6831;70
6856;2
6856;9
6856;16
6856;23
6856;30
6856;44
6856;55
6856;65
6857;2
6857;9
6857;23
6857;30
6857;37
6857;50
6857;65
6857;70
6860;2
6860;9
6860;23
6860;37
6860;44
6860;55
6860;60
6860;65
6860;70
6861;2
6861;9
6861;16
6861;23
6861;30
6861;37
6861;44
6861;50
6861;55
6861;60
6861;65
6861;70
6862;2
6862;9
6862;16
6862;23
6862;37
6862;44
6862;50
6862;60
6862;65
6862;70
6864;2
6864;16
6864;23
6864;30
6864;37
6864;44
6864;55
6864;60
6864;65
6865;9
6865;16
6865;23
6865;30
6865;37
6865;60
6865;65
6865;70
6873;2
6873;16
6873;23
6873;30
6873;37
6873;44
6873;50
6873;55
6873;70
6880;2
6880;16
6880;23
6880;37
6880;44
6880;55
6880;60
6880;65
6880;70
6884;23
6884;37
6884;50
6884;55
6884;60
6884;65
6885;2
6885;9
6885;16
6885;23
6885;30
6885;50
6885;55
6885;60
6885;65
6891;2
6891;9
6891;16
6891;23
6891;30
